name,fn_met_active_neigh,genes,max,min,weight
19271,0.4,OR52B4,0.4,0.4,0.238399462
16289,0.399832355,VAPB,0.4,0.3,0.149305013
2956,0.399800598,ICAM1,0.4,0.3,0.149305013
4953,0.399797571,TSC1,0.4,0.3,0.149305013
11374,0.399796541,KDM4A,0.4,0.3,0.149305013
655,0.39976825,CDC37,0.4,0.3,0.149305013
10797,0.399730821,AP4B1,0.4,0.3,0.149305013
2133,0.39971449,BLK,0.4,0.3,0.149305013
2326,0.399695277,VWF,0.4,0.3,0.149305013
7298,0.399659864,CCR8,0.4,0.3,0.149305013
11779,0.399639964,WDR31,0.4,0.3,0.149305013
10979,0.399628253,LRRC8C,0.4,0.3,0.149305013
16770,0.3996004,RAD17,0.4,0.3,0.149305013
1419,0.39957265,DSTN,0.4,0.3,0.149305013
699,0.399538106,MPP6,0.4,0.3,0.149305013
13894,0.399515738,PANX2,0.4,0.3,0.149305013
8268,0.399467377,LCK,0.4,0.3,0.149305013
9223,0.399454669,RET,0.4,0.3,0.149305013
17869,0.399449036,RBM15B,0.4,0.3,0.149305013
17137,0.399445215,TSKU,0.4,0.3,0.149305013
256,0.399433428,OTUB2,0.4,0.3,0.149305013
17176,0.399412628,KCNV1,0.4,0.3,0.149305013
1016,0.399380805,NPRL2,0.4,0.3,0.149305013
5310,0.399375975,CSDC2,0.4,0.3,0.149305013
2966,0.399371069,SCARB2,0.4,0.3,0.149305013
537,0.399339934,SETD6,0.4,0.3,0.149305013
7292,0.399338374,PSEN1,0.4,0.3,0.149305013
3080,0.399328859,NPTX2,0.4,0.3,0.149305013
4676,0.399293286,PPBP,0.4,0.3,0.149305013
14087,0.399267399,FOXRED2,0.4,0.3,0.149305013
15352,0.399253731,OSGIN2,0.4,0.3,0.149305013
2492,0.399239544,RIMS2,0.4,0.3,0.149305013
16589,0.399239544,SLCO6A1,0.4,0.3,0.149305013
8936,0.399235912,CDC42BPG,0.4,0.3,0.149305013
9195,0.399234694,TBCD,0.4,0.3,0.149305013
8752,0.399193548,LAMTOR4,0.4,0.3,0.149305013
11346,0.399176955,POMT1,0.4,0.3,0.149305013
17150,0.399176955,PCDHA4,0.4,0.3,0.149305013
17056,0.399141631,TP53AIP1,0.4,0.3,0.149305013
17855,0.399141631,CLN3,0.4,0.3,0.149305013
13599,0.399129173,ARAP1,0.4,0.3,0.149305013
5449,0.399087799,DCLK2,0.4,0.3,0.149305013
18229,0.399061033,RINL,0.4,0.3,0.149305013
17069,0.39902507,KCNA2,0.4,0.3,0.149305013
14648,0.398989899,CLDN15,0.4,0.3,0.149305013
18624,0.398976982,PTPDC1,0.4,0.3,0.149305013
7624,0.398945518,PDGFB,0.4,0.3,0.149305013
16697,0.39893617,LAMTOR3,0.4,0.3,0.149305013
13757,0.39892905,SIL1,0.4,0.3,0.149305013
10323,0.398907104,HFL3,0.4,0.3,0.149305013
11363,0.398898505,MMP9,0.4,0.3,0.149305013
8808,0.398886827,ATR,0.4,0.3,0.149305013
12543,0.398876404,SOWAHA,0.4,0.3,0.149305013
3635,0.398867314,SLC2A12,0.4,0.3,0.149305013
5679,0.398865784,KCNJ4,0.4,0.3,0.149305013
1977,0.398860399,SPX,0.4,0.3,0.149305013
1918,0.398854962,SBF2,0.4,0.3,0.149305013
11615,0.398848369,SLC2A8,0.4,0.3,0.149305013
5392,0.398826979,RGL1,0.4,0.3,0.149305013
9968,0.398809524,ZNF485,0.4,0.3,0.149305013
525,0.398773006,PLLP,0.4,0.3,0.149305013
9652,0.398753894,KCNQ2,0.4,0.3,0.149305013
1737,0.398734177,MRPL4,0.4,0.3,0.149305013
2222,0.398734177,MMP13,0.4,0.3,0.149305013
8228,0.39869281,ZNF224,0.4,0.3,0.149305013
9126,0.398678414,PLSCR4,0.4,0.3,0.149305013
1701,0.398648649,BMP15,0.4,0.3,0.149305013
7316,0.398648649,SLC25A42,0.4,0.3,0.149305013
11824,0.398648649,UQCC1,0.4,0.3,0.149305013
18057,0.398648649,RASSF5,0.4,0.3,0.149305013
9369,0.398637138,IGF2R,0.4,0.3,0.149305013
4040,0.398633257,UCHL1,0.4,0.3,0.149305013
16429,0.39862543,FAM162A,0.4,0.3,0.149305013
18804,0.39862069,ALOX5AP,0.4,0.3,0.149305013
8892,0.398617512,NF2,0.4,0.3,0.149305013
4648,0.398601399,PRKCI,0.4,0.3,0.149305013
13895,0.398601399,CD59,0.4,0.3,0.149305013
1070,0.398563734,PROC,0.4,0.3,0.149305013
12603,0.398543184,PCNA,0.4,0.3,0.149305013
1,0.398510242,M6PR,0.4,0.3,0.149305013
8991,0.398510242,TOR1A,0.4,0.3,0.149305013
5480,0.398489141,HIPK3,0.4,0.3,0.149305013
4469,0.398477157,SHANK1,0.4,0.3,0.149305013
18010,0.398473282,CLUH,0.4,0.3,0.149305013
17450,0.398452611,STOML1,0.4,0.3,0.149305013
6699,0.398431932,CETN1,0.4,0.3,0.149305013
5269,0.398416887,MFF,0.4,0.3,0.149305013
17710,0.398416887,GPR84,0.4,0.3,0.149305013
2090,0.398414272,MRPS9,0.4,0.3,0.149305013
6371,0.398349587,VAMP2,0.4,0.3,0.149305013
14162,0.398319328,POLR3D,0.4,0.3,0.149305013
2135,0.398305085,CBWD2,0.4,0.3,0.149305013
7997,0.39829606,PCLO,0.4,0.3,0.149305013
2610,0.398241206,XRCC1,0.4,0.3,0.149305013
18362,0.398230088,ENSG00000268163,0.4,0.3,0.149305013
9137,0.398176292,NEIL1,0.4,0.3,0.149305013
3706,0.398157988,NTRK2,0.4,0.3,0.149305013
5538,0.398137369,TXNDC2,0.4,0.3,0.149305013
4144,0.39811543,STOM,0.4,0.3,0.149305013
16971,0.398113208,TFF3,0.4,0.3,0.149305013
9384,0.39806867,RASSF1,0.4,0.3,0.149305013
4606,0.398058252,GABRG1,0.4,0.3,0.149305013
4814,0.398058252,DAGLB,0.4,0.3,0.149305013
8557,0.398058252,CLEC18B,0.4,0.3,0.149305013
17009,0.398058252,HSF1,0.4,0.3,0.149305013
15881,0.398011717,HRAS,0.4,0.3,0.149305013
15922,0.39799846,GDNF,0.4,0.3,0.149305013
11015,0.397984887,CLCA4,0.4,0.3,0.149305013
8326,0.397959184,THEM6,0.4,0.3,0.149305013
17994,0.397933538,ACTG1,0.4,0.3,0.149305013
356,0.397926635,XBP1,0.4,0.3,0.149305013
3934,0.397905759,ZNF773,0.4,0.3,0.149305013
13730,0.397897898,AKTIP,0.4,0.3,0.149305013
3554,0.397868561,ENOPH1,0.4,0.3,0.149305013
7958,0.397802198,HAP1,0.4,0.3,0.149305013
11509,0.397769517,NDUFS5,0.4,0.3,0.149305013
14629,0.397727273,APOBEC3G,0.4,0.3,0.149305013
11738,0.397694524,ZNF76,0.4,0.3,0.149305013
4784,0.397687861,ERAP1,0.4,0.3,0.149305013
11122,0.397687861,SH2D1A,0.4,0.3,0.149305013
19166,0.397672163,ADCYAP1R1,0.4,0.3,0.149305013
8388,0.397660819,ZNF70,0.4,0.3,0.149305013
1895,0.397647059,HSPBP1,0.4,0.3,0.149305013
16439,0.397590361,MSMP,0.4,0.3,0.149305013
11955,0.397536394,XPA,0.4,0.3,0.149305013
5135,0.397473275,GCN1L1,0.4,0.3,0.149305013
2338,0.39745628,PPP2R3C,0.4,0.3,0.149305013
5451,0.397435897,ABR,0.4,0.3,0.149305013
11026,0.397435897,GOLGA7B,0.4,0.3,0.149305013
14187,0.397417504,RNASE1,0.4,0.3,0.149305013
18820,0.397396631,SYN2,0.4,0.3,0.149305013
7345,0.397350993,MIEF1,0.4,0.3,0.149305013
10164,0.397350993,COG2,0.4,0.3,0.149305013
16088,0.397350993,ZNF805,0.4,0.3,0.149305013
2223,0.397333333,UNC13C,0.4,0.3,0.149305013
5387,0.397333333,GPR27,0.4,0.3,0.149305013
6960,0.397333333,VNN2,0.4,0.3,0.149305013
3943,0.397286822,FLT1,0.4,0.3,0.149305013
7561,0.397260274,ZNF804B,0.4,0.3,0.149305013
14447,0.397260274,NCAM2,0.4,0.3,0.149305013
15235,0.397260274,CLEC17A,0.4,0.3,0.149305013
2242,0.397236615,ARHGAP29,0.4,0.3,0.149305013
517,0.397232189,MMP2,0.4,0.3,0.149305013
3252,0.397215097,IGF1R,0.4,0.3,0.149305013
1160,0.397212544,HDHD3,0.4,0.3,0.149305013
16459,0.397203521,PPIA,0.4,0.3,0.149305013
12986,0.397196262,OCIAD1,0.4,0.3,0.149305013
14293,0.397142857,GRB10,0.4,0.3,0.149305013
2834,0.397123894,ATF2,0.4,0.3,0.149305013
14421,0.397109981,CDC42,0.4,0.3,0.149305013
1633,0.397101449,ESYT2,0.4,0.3,0.149305013
7726,0.397058824,TMEM186,0.4,0.3,0.149305013
15286,0.397058824,CLK1,0.4,0.3,0.149305013
15937,0.397058824,FAM47E,0.4,0.3,0.149305013
3814,0.397040691,PDCD4,0.4,0.3,0.149305013
4938,0.396961064,NGB,0.4,0.3,0.149305013
11802,0.396946565,EXTL1,0.4,0.3,0.149305013
15955,0.396946565,PHGR1,0.4,0.3,0.149305013
5433,0.396866841,LRP8,0.4,0.3,0.149305013
5388,0.396825397,OR1B1,0.4,0.3,0.149305013
9060,0.396825397,ZNF774,0.4,0.3,0.149305013
10009,0.396825397,FAM163A,0.4,0.3,0.149305013
14152,0.396825397,ZNF788,0.4,0.3,0.149305013
16476,0.396825397,NUDT5,0.4,0.3,0.149305013
18056,0.396825397,ZFP92,0.4,0.3,0.149305013
15028,0.396787149,NFATC1,0.4,0.3,0.149305013
18238,0.39675174,SEMA6B,0.4,0.3,0.149305013
4339,0.39673913,CPNE2,0.4,0.3,0.149305013
8871,0.396700508,CTNNB1,0.4,0.3,0.149305013
16977,0.396694215,KCNB2,0.4,0.3,0.149305013
18366,0.396694215,ENSG00000268750,0.4,0.3,0.149305013
4650,0.396669931,EIF5A2,0.4,0.3,0.149305013
1566,0.396634615,ACKR4,0.4,0.3,0.149305013
17725,0.396634615,ENSG00000258466,0.4,0.3,0.149305013
14378,0.396560197,ROCK1,0.4,0.3,0.149305013
5215,0.396551724,CD320,0.4,0.3,0.149305013
8060,0.396551724,OR9Q1,0.4,0.3,0.149305013
11072,0.396551724,TYW3,0.4,0.3,0.149305013
85,0.39652568,DCN,0.4,0.3,0.149305013
12337,0.396501458,KCTD12,0.4,0.3,0.149305013
328,0.396460177,MMP11,0.4,0.3,0.149305013
4471,0.396449704,ZNF613,0.4,0.3,0.149305013
2408,0.396440129,FAT2,0.4,0.3,0.149305013
10703,0.396436526,APH1A,0.4,0.3,0.149305013
18855,0.396419437,GPR1,0.4,0.3,0.149305013
10370,0.396381579,NPHS2,0.4,0.3,0.149305013
12928,0.396375099,IGFBP3,0.4,0.3,0.149305013
4798,0.396373057,RAPGEF6,0.4,0.3,0.149305013
5290,0.396363636,ALKBH3,0.4,0.3,0.149305013
813,0.396357329,VTN,0.4,0.3,0.149305013
11277,0.396334012,SLC2A6,0.4,0.3,0.149305013
61,0.396332863,SYT13,0.4,0.3,0.149305013
9040,0.396330275,MAGI2,0.4,0.3,0.149305013
1862,0.39632107,APCS,0.4,0.3,0.149305013
17004,0.396313364,NTRK1,0.4,0.3,0.149305013
13802,0.396307692,SPP1,0.4,0.3,0.149305013
2602,0.396303901,AMMECR1,0.4,0.3,0.149305013
8983,0.396226415,VAPA,0.4,0.3,0.149305013
13037,0.396226415,CYS1,0.4,0.3,0.149305013
17234,0.396226415,ENSG00000255641,0.4,0.3,0.149305013
10680,0.396206533,HTRA1,0.4,0.3,0.149305013
19154,0.39616307,BTK,0.4,0.3,0.149305013
5613,0.396084337,CSNK1G1,0.4,0.3,0.149305013
4486,0.396078431,CXCL16,0.4,0.3,0.149305013
14842,0.396059113,CHN1,0.4,0.3,0.149305013
8312,0.396057348,NUDT4,0.4,0.3,0.149305013
9152,0.396039604,MSRB3,0.4,0.3,0.149305013
12297,0.396039604,SNX15,0.4,0.3,0.149305013
4269,0.39600921,NCF1,0.4,0.3,0.149305013
8238,0.395973154,NIPA1,0.4,0.3,0.149305013
1334,0.395962733,MOCS3,0.4,0.3,0.149305013
724,0.395833333,PLOD3,0.4,0.3,0.149305013
5210,0.395833333,KLK1,0.4,0.3,0.149305013
5857,0.395833333,TIGD3,0.4,0.3,0.149305013
9527,0.395833333,METTL9,0.4,0.3,0.149305013
10843,0.395833333,EPS8L3,0.4,0.3,0.149305013
7307,0.395798319,HCCS,0.4,0.3,0.149305013
1102,0.395744681,MFN2,0.4,0.3,0.149305013
10325,0.395721925,CFH,0.4,0.3,0.149305013
6459,0.395705521,SWAP70,0.4,0.3,0.149305013
14980,0.395705521,RNF24,0.4,0.3,0.149305013
3584,0.395667047,IQGAP2,0.4,0.3,0.149305013
4770,0.395644283,F2RL2,0.4,0.3,0.149305013
23,0.395628415,CX3CL1,0.4,0.3,0.149305013
2792,0.395623632,KDR,0.4,0.3,0.149305013
6378,0.395604396,PRMT9,0.4,0.3,0.149305013
3961,0.395590143,BMP3,0.4,0.3,0.149305013
16805,0.395577396,APBB2,0.4,0.3,0.149305013
10545,0.395573997,FABP7,0.4,0.3,0.149305013
2002,0.395572666,APC,0.4,0.3,0.149305013
10844,0.39556962,DNASE1L1,0.4,0.3,0.149305013
14204,0.395563771,CTDSP2,0.4,0.3,0.149305013
791,0.395522388,AKAP10,0.4,0.3,0.149305013
4228,0.395522388,ZNF618,0.4,0.3,0.149305013
7343,0.395522388,DDHD1,0.4,0.3,0.149305013
18766,0.395522388,ZNF700,0.4,0.3,0.149305013
2473,0.395480226,MTFR1,0.4,0.3,0.149305013
9889,0.395461912,PRSS3,0.4,0.3,0.149305013
16711,0.395461912,TUSC3,0.4,0.3,0.149305013
6627,0.395437262,FUT7,0.4,0.3,0.149305013
1938,0.395415473,MRPS36,0.4,0.3,0.149305013
14264,0.395380435,TMPRSS2,0.4,0.3,0.149305013
5357,0.395348837,OR1L3,0.4,0.3,0.149305013
7380,0.395348837,OR51B2,0.4,0.3,0.149305013
17088,0.395348837,CALCB,0.4,0.3,0.149305013
17647,0.395348837,ZNF878,0.4,0.3,0.149305013
17402,0.39532294,CCR3,0.4,0.3,0.149305013
5179,0.395316804,AXL,0.4,0.3,0.149305013
6384,0.395300622,GAK,0.4,0.3,0.149305013
14962,0.39516129,KRBOX1,0.4,0.3,0.149305013
15804,0.39516129,AQP12A,0.4,0.3,0.149305013
6561,0.395154553,MET,0.4,0.3,0.149305013
1401,0.395121951,ALKBH7,0.4,0.3,0.149305013
17504,0.395121951,ZNF580,0.4,0.3,0.149305013
4737,0.395095368,HSPA4L,0.4,0.3,0.149305013
9568,0.395072993,TRIM33,0.4,0.3,0.149305013
8379,0.395061728,DPP8,0.4,0.3,0.149305013
10008,0.395061728,CCDC152,0.4,0.3,0.149305013
19348,0.395036194,MUC5AC,0.4,0.3,0.149305013
10654,0.395027624,PI4KB,0.4,0.3,0.149305013
3401,0.395013123,TIMM44,0.4,0.3,0.149305013
10754,0.395,ZDHHC6,0.4,0.3,0.149305013
14268,0.395,PCDHGA8,0.4,0.3,0.149305013
17465,0.394957983,BEAN1,0.4,0.3,0.149305013
872,0.394936709,MLEC,0.4,0.3,0.149305013
10349,0.394930499,NCF2,0.4,0.3,0.149305013
13339,0.394927536,CCL25,0.4,0.3,0.149305013
8354,0.394904459,C2CD2L,0.4,0.3,0.149305013
8834,0.394894895,CDH5,0.4,0.3,0.149305013
15879,0.394886364,GAS7,0.4,0.3,0.149305013
18810,0.394859813,LRRC8E,0.4,0.3,0.149305013
18521,0.394856278,ENSG00000259316,0.4,0.3,0.149305013
11519,0.394833948,SRPX2,0.4,0.3,0.149305013
943,0.394822006,GPR63,0.4,0.3,0.149305013
7066,0.394822006,FAM210A,0.4,0.3,0.149305013
1144,0.394736842,PKD2,0.4,0.3,0.149305013
2031,0.394736842,AMHR2,0.4,0.3,0.149305013
5286,0.394736842,OR10V1,0.4,0.3,0.149305013
7849,0.394736842,C2orf71,0.4,0.3,0.149305013
11966,0.394736842,C20orf144,0.4,0.3,0.149305013
11998,0.394736842,ADPRHL1,0.4,0.3,0.149305013
12922,0.394736842,VCX3B,0.4,0.3,0.149305013
14060,0.394736842,NUDT1,0.4,0.3,0.149305013
16808,0.394711068,CXCL2,0.4,0.3,0.149305013
6130,0.394686907,PPP2R1B,0.4,0.3,0.149305013
18295,0.394648829,HSFX2,0.4,0.3,0.149305013
6924,0.394557823,ZNF776,0.4,0.3,0.149305013
1418,0.39453125,MKKS,0.4,0.3,0.149305013
17701,0.394520548,TRIAP1,0.4,0.3,0.149305013
11557,0.394518272,MRPS15,0.4,0.3,0.149305013
15025,0.394511149,TMBIM6,0.4,0.3,0.149305013
15750,0.394477318,BBC3,0.4,0.3,0.149305013
9955,0.394415358,MAGT1,0.4,0.3,0.149305013
7684,0.394396552,BCAN,0.4,0.3,0.149305013
13754,0.394387001,MYLK3,0.4,0.3,0.149305013
16901,0.394366197,NKAIN3,0.4,0.3,0.149305013
18367,0.394366197,SMIM17,0.4,0.3,0.149305013
9133,0.394342762,NET1,0.4,0.3,0.149305013
18433,0.394337017,VAV1,0.4,0.3,0.149305013
2597,0.394335512,MAST3,0.4,0.3,0.149305013
19278,0.394321767,AGAP14,0.4,0.3,0.149305013
6907,0.394318182,CRMP1,0.4,0.3,0.149305013
1967,0.394316163,ERN2,0.4,0.3,0.149305013
2451,0.394301471,PIK3C3,0.4,0.3,0.149305013
19313,0.394285714,PRSS3P2,0.4,0.3,0.149305013
2430,0.394252027,RAB11A,0.4,0.3,0.149305013
7687,0.394230769,KREMEN1,0.4,0.3,0.149305013
677,0.394222222,GSK3A,0.4,0.3,0.149305013
8962,0.394213382,PAPLN,0.4,0.3,0.149305013
10546,0.394169835,HSF2,0.4,0.3,0.149305013
15071,0.394160584,ZNF527,0.4,0.3,0.149305013
2088,0.394117647,TMEM127,0.4,0.3,0.149305013
11494,0.394099052,TRUB2,0.4,0.3,0.149305013
13512,0.394097222,GALNT13,0.4,0.3,0.149305013
59,0.39408867,RALBP1,0.4,0.3,0.149305013
19157,0.394039735,CABYR,0.4,0.3,0.149305013
9118,0.39399454,EGFLAM,0.4,0.3,0.149305013
7973,0.393992933,FGF3,0.4,0.3,0.149305013
5325,0.393939394,OR9I1,0.4,0.3,0.149305013
5486,0.393939394,ZNF33A,0.4,0.3,0.149305013
7583,0.393939394,IQCF2,0.4,0.3,0.149305013
11578,0.393939394,EIF4EBP2,0.4,0.3,0.149305013
16220,0.393939394,ENSG00000250644,0.4,0.3,0.149305013
17200,0.393939394,C8orf82,0.4,0.3,0.149305013
171,0.393915132,NGFR,0.4,0.3,0.149305013
1255,0.393915132,ACVR2A,0.4,0.3,0.149305013
11652,0.39389313,RABEPK,0.4,0.3,0.149305013
1750,0.393877551,PKDREJ,0.4,0.3,0.149305013
6008,0.393854749,TAOK2,0.4,0.3,0.149305013
4346,0.393852752,CTBP1,0.4,0.3,0.149305013
2528,0.393822394,ITGA2B,0.4,0.3,0.149305013
10521,0.39379845,LAMTOR2,0.4,0.3,0.149305013
9154,0.393772894,POLR3H,0.4,0.3,0.149305013
311,0.393730887,STX1B,0.4,0.3,0.149305013
11218,0.393719807,DPP7,0.4,0.3,0.149305013
16482,0.393710692,NSUN4,0.4,0.3,0.149305013
17751,0.393700787,GSKIP,0.4,0.3,0.149305013
1177,0.393668529,ATAD2B,0.4,0.3,0.149305013
16783,0.393634841,KCTD16,0.4,0.3,0.149305013
2124,0.393586006,TEX2,0.4,0.3,0.149305013
6948,0.393548387,DPM2,0.4,0.3,0.149305013
7350,0.393548387,CCT6B,0.4,0.3,0.149305013
8050,0.393548387,ZNF555,0.4,0.3,0.149305013
2779,0.393530997,OSBP,0.4,0.3,0.149305013
1573,0.393483709,CD68,0.4,0.3,0.149305013
6543,0.393483709,CLK4,0.4,0.3,0.149305013
5626,0.393442623,PPP4R4,0.4,0.3,0.149305013
12145,0.393442623,OR4D1,0.4,0.3,0.149305013
16233,0.393442623,ARHGEF38,0.4,0.3,0.149305013
329,0.393424036,MIF,0.4,0.3,0.149305013
16109,0.39341917,RPL10,0.4,0.3,0.149305013
4409,0.393380013,CCR2,0.4,0.3,0.149305013
4602,0.393356643,BMP10,0.4,0.3,0.149305013
5006,0.393316195,CHODL,0.4,0.3,0.149305013
47,0.393305439,PPP5C,0.4,0.3,0.149305013
7118,0.39329806,CHMP4A,0.4,0.3,0.149305013
508,0.393288591,TIMP1,0.4,0.3,0.149305013
262,0.393285372,GNPTG,0.4,0.3,0.149305013
11043,0.393258427,UBTD1,0.4,0.3,0.149305013
13314,0.393258427,TRMT61A,0.4,0.3,0.149305013
13805,0.393258427,GPR135,0.4,0.3,0.149305013
759,0.393251534,PPIF,0.4,0.3,0.149305013
3968,0.393241167,PLOD2,0.4,0.3,0.149305013
9680,0.393194707,KLHDC1,0.4,0.3,0.149305013
4601,0.393162393,CDC42EP3,0.4,0.3,0.149305013
6615,0.393103448,ODF3L2,0.4,0.3,0.149305013
16011,0.393103448,ZNF799,0.4,0.3,0.149305013
10973,0.393092105,HSFX1,0.4,0.3,0.149305013
13794,0.393092105,CPLX3,0.4,0.3,0.149305013
2033,0.393081761,GDF11,0.4,0.3,0.149305013
10388,0.393079585,FASLG,0.4,0.3,0.149305013
1808,0.393077874,DNAJB1,0.4,0.3,0.149305013
7260,0.393074703,PPP1CA,0.4,0.3,0.149305013
16823,0.393051771,ABL2,0.4,0.3,0.149305013
11226,0.393034826,KTI12,0.4,0.3,0.149305013
10516,0.393025448,BGLAP,0.4,0.3,0.149305013
6488,0.3930131,AGGF1,0.4,0.3,0.149305013
3718,0.393004115,USP6NL,0.4,0.3,0.149305013
5254,0.393,FADD,0.4,0.3,0.149305013
5299,0.392961877,RNASE3,0.4,0.3,0.149305013
13543,0.392961877,PRIMA1,0.4,0.3,0.149305013
4374,0.392941176,CSTB,0.4,0.3,0.149305013
17776,0.392935982,SRP54,0.4,0.3,0.149305013
347,0.392857143,SRRD,0.4,0.3,0.149305013
6019,0.392857143,KLRC4,0.4,0.3,0.149305013
12339,0.392857143,TMEM236,0.4,0.3,0.149305013
14612,0.392857143,SULT6B1,0.4,0.3,0.149305013
17907,0.392857143,RD3L,0.4,0.3,0.149305013
1942,0.392825112,IRAK2,0.4,0.3,0.149305013
251,0.392753623,TRMT6,0.4,0.3,0.149305013
14017,0.392739274,THRB,0.4,0.3,0.149305013
6036,0.392703863,MLC1,0.4,0.3,0.149305013
8271,0.392638037,ZNF576,0.4,0.3,0.149305013
14524,0.392601432,ATG4B,0.4,0.3,0.149305013
9463,0.392592593,AP1B1,0.4,0.3,0.149305013
18528,0.392592593,CNKSR3,0.4,0.3,0.149305013
12801,0.392561983,HBD,0.4,0.3,0.149305013
15828,0.392535393,EPN1,0.4,0.3,0.149305013
10406,0.392473118,DPT,0.4,0.3,0.149305013
1214,0.392410714,EGR1,0.4,0.3,0.149305013
5920,0.392380952,CATSPER1,0.4,0.3,0.149305013
9882,0.392356072,NTRK3,0.4,0.3,0.149305013
16732,0.392354125,CDH18,0.4,0.3,0.149305013
12351,0.392335766,TBC1D4,0.4,0.3,0.149305013
18423,0.392307692,ENSG00000268361,0.4,0.3,0.149305013
8275,0.392294221,MPP7,0.4,0.3,0.149305013
8974,0.392282958,PLSCR1,0.4,0.3,0.149305013
2214,0.392201835,MMP20,0.4,0.3,0.149305013
2252,0.392201835,LRPPRC,0.4,0.3,0.149305013
18009,0.392193309,DPEP2,0.4,0.3,0.149305013
19138,0.392156863,SBK3,0.4,0.3,0.149305013
8516,0.392045455,ZNF823,0.4,0.3,0.149305013
9670,0.3920431,SLC2A10,0.4,0.3,0.149305013
18343,0.392,ZNF468,0.4,0.3,0.149305013
645,0.391983122,TGFB1,0.4,0.3,0.149305013
18000,0.391982183,MMP12,0.4,0.3,0.149305013
10858,0.391959799,SYPL2,0.4,0.3,0.149305013
474,0.391930836,LBP,0.4,0.3,0.149305013
13646,0.39192399,ELMO3,0.4,0.3,0.149305013
3122,0.391908976,KCNC1,0.4,0.3,0.149305013
5302,0.391891892,SMR3B,0.4,0.3,0.149305013
7384,0.391891892,OR1D2,0.4,0.3,0.149305013
18350,0.391891892,PET100,0.4,0.3,0.149305013
18442,0.391891892,ZNF320,0.4,0.3,0.149305013
5143,0.391878669,RRM1,0.4,0.3,0.149305013
3369,0.39184953,SH3GL1,0.4,0.3,0.149305013
4738,0.391836735,MFSD8,0.4,0.3,0.149305013
11532,0.391803279,PCDH19,0.4,0.3,0.149305013
11978,0.391780822,C9orf3,0.4,0.3,0.149305013
16363,0.391780822,RARRES2,0.4,0.3,0.149305013
7544,0.391777509,GP1BA,0.4,0.3,0.149305013
13540,0.391752577,C7orf49,0.4,0.3,0.149305013
3734,0.391691395,SCGB1A1,0.4,0.3,0.149305013
10180,0.391588107,CDC42BPA,0.4,0.3,0.149305013
10931,0.391585761,BCAR3,0.4,0.3,0.149305013
9349,0.391509434,HBM,0.4,0.3,0.149305013
4841,0.391459075,LMTK2,0.4,0.3,0.149305013
13389,0.391401452,RPL13A,0.4,0.3,0.149305013
958,0.391304348,DNPH1,0.4,0.3,0.149305013
3978,0.391304348,BMP6,0.4,0.3,0.149305013
4354,0.391304348,OR3A3,0.4,0.3,0.149305013
4683,0.391304348,ZNF502,0.4,0.3,0.149305013
7758,0.391304348,FAM101B,0.4,0.3,0.149305013
9562,0.391304348,KIAA1671,0.4,0.3,0.149305013
11592,0.391304348,C10orf35,0.4,0.3,0.149305013
13582,0.391304348,PLXNA1,0.4,0.3,0.149305013
15502,0.391304348,GAB3,0.4,0.3,0.149305013
15504,0.391304348,PRG4,0.4,0.3,0.149305013
18960,0.391304348,MRM1,0.4,0.3,0.149305013
10853,0.391280353,FLNA,0.4,0.3,0.149305013
19096,0.391224863,PRLR,0.4,0.3,0.149305013
4899,0.391217565,FIGF,0.4,0.3,0.149305013
1853,0.391208791,VPS4A,0.4,0.3,0.149305013
914,0.39119171,APOBEC1,0.4,0.3,0.149305013
3618,0.391184573,RNF44,0.4,0.3,0.149305013
7710,0.391184573,CYB5D1,0.4,0.3,0.149305013
403,0.391180654,FKBP3,0.4,0.3,0.149305013
14376,0.391178597,MRAP,0.4,0.3,0.149305013
8801,0.391171994,MAP4K4,0.4,0.3,0.149305013
11300,0.391156463,SURF4,0.4,0.3,0.149305013
14134,0.391143911,RASSF7,0.4,0.3,0.149305013
3999,0.391089109,ZDHHC11,0.4,0.3,0.149305013
14288,0.391069012,CDH23,0.4,0.3,0.149305013
660,0.391061453,RAB3D,0.4,0.3,0.149305013
14509,0.391056911,KIF16B,0.4,0.3,0.149305013
10836,0.391041162,KCNC4,0.4,0.3,0.149305013
17929,0.391,MRC1,0.4,0.3,0.149305013
6578,0.390977444,PSAPL1,0.4,0.3,0.149305013
13616,0.390972664,GAP43,0.4,0.3,0.149305013
224,0.390955507,DIMT1,0.4,0.3,0.149305013
4924,0.390934844,HEPACAM,0.4,0.3,0.149305013
355,0.390909091,RTDR1,0.4,0.3,0.149305013
1246,0.390882638,MAPK8IP1,0.4,0.3,0.149305013
13639,0.390870185,MOSPD3,0.4,0.3,0.149305013
8185,0.390848427,FGG,0.4,0.3,0.149305013
4129,0.390829694,TMBIM4,0.4,0.3,0.149305013
9086,0.390804598,ERO1LB,0.4,0.3,0.149305013
15830,0.390804598,FAT1,0.4,0.3,0.149305013
4444,0.390794224,AP2M1,0.4,0.3,0.149305013
1288,0.390728477,ZNF442,0.4,0.3,0.149305013
1824,0.390728477,ENSG00000253117,0.4,0.3,0.149305013
13379,0.390721649,CACNG7,0.4,0.3,0.149305013
10971,0.390668915,CHUK,0.4,0.3,0.149305013
9903,0.390625,MICU1,0.4,0.3,0.149305013
11464,0.390625,RLF,0.4,0.3,0.149305013
